Wavelength,Emissivity
5.91999999999998,0.0
5.92999999999998,0.0
5.93999999999998,0.0
5.94999999999998,0.0
5.9599999999999795,0.0
5.969999999999979,0.0
5.979999999999979,0.0
5.989999999999979,0.0
5.999999999999979,0.0
6.0099999999999785,0.0
6.019999999999978,0.0
6.029999999999978,0.0
6.039999999999978,0.0
6.049999999999978,0.0
6.059999999999977,0.0
6.069999999999977,0.0
6.079999999999977,0.0
6.089999999999977,0.0
6.0999999999999766,0.0
6.109999999999976,0.0
6.119999999999976,0.0
6.129999999999976,0.0
6.139999999999976,0.0
6.1499999999999755,0.0
6.159999999999975,0.0
6.169999999999975,0.0
6.179999999999975,0.0
6.189999999999975,0.0
6.199999999999974,0.0
6.209999999999974,0.0
6.219999999999974,0.0
6.229999999999974,0.0
6.239999999999974,0.0
6.249999999999973,0.0
6.259999999999973,0.0
6.269999999999973,0.0
6.279999999999973,0.0
6.2899999999999725,0.0
6.299999999999972,0.0
6.309999999999972,0.0
6.319999999999972,0.0
6.329999999999972,0.0
6.339999999999971,0.0
6.349999999999971,0.0
6.359999999999971,0.0
6.369999999999971,0.0
6.379999999999971,0.0
6.38999999999997,0.0
6.39999999999997,0.0
6.40999999999997,0.0
6.41999999999997,0.0
6.4299999999999695,0.0
6.439999999999969,0.0
6.449999999999969,0.0
6.459999999999969,0.0
6.469999999999969,0.0
6.4799999999999685,0.0
6.489999999999968,0.0
6.499999999999968,0.0
6.509999999999968,0.0
6.519999999999968,0.0
6.529999999999967,0.0
6.539999999999967,0.0
6.549999999999967,0.0
6.559999999999967,0.0
6.5699999999999665,0.0
6.579999999999966,0.0
6.589999999999966,0.0
6.599999999999966,0.0
6.609999999999966,0.0
6.6199999999999655,0.0
6.629999999999965,0.0
6.639999999999965,0.0
6.649999999999965,0.0
6.659999999999965,0.0
6.669999999999964,0.0
6.679999999999964,0.0
6.689999999999964,0.0
6.699999999999964,0.0
6.7099999999999635,0.0
6.719999999999963,0.0
6.729999999999963,0.0
6.739999999999963,0.0
6.749999999999963,0.0
6.7599999999999625,0.0
6.769999999999962,0.0
6.779999999999962,0.0
6.789999999999962,0.0
6.799999999999962,0.0
6.809999999999961,0.0
6.819999999999961,0.0
6.829999999999961,0.0
6.839999999999961,0.0
6.849999999999961,0.0
6.85999999999996,0.0
6.86999999999996,0.0
6.87999999999996,0.0
6.88999999999996,0.0
6.8999999999999595,0.0
6.909999999999959,0.0
6.919999999999959,0.0
6.929999999999959,0.0
6.939999999999959,0.0
6.949999999999958,0.0
6.959999999999958,0.0
6.969999999999958,0.0
6.979999999999958,0.0
6.989999999999958,0.0
6.999999999999957,0.0
7.009999999999957,0.0
7.019999999999957,0.0
7.029999999999957,0.0
7.0399999999999565,0.0
7.049999999999956,0.0
7.059999999999956,0.0
7.069999999999956,0.0
7.079999999999956,0.0
7.0899999999999554,0.0
7.099999999999955,0.0
7.109999999999955,0.0
7.119999999999955,0.0
7.129999999999955,0.0
7.139999999999954,0.0
7.149999999999954,0.0
7.159999999999954,0.0
7.169999999999954,0.0
7.1799999999999535,0.0
7.189999999999953,0.0
7.199999999999953,0.0
7.209999999999953,0.0
7.219999999999953,0.0
7.2299999999999525,0.0
7.239999999999952,0.0
7.249999999999952,0.0
7.259999999999952,0.0
7.269999999999952,0.0
7.279999999999951,0.0
7.289999999999951,0.0
7.299999999999951,0.0
7.309999999999951,0.0
7.3199999999999505,0.0
7.32999999999995,0.0
7.33999999999995,0.0
7.34999999999995,0.0
7.35999999999995,0.0
7.3699999999999495,0.0
7.379999999999949,0.0
7.389999999999949,0.0
7.399999999999949,0.0
7.409999999999949,0.0
7.419999999999948,0.0
7.429999999999948,0.0
7.439999999999948,0.0
7.449999999999948,0.0
7.459999999999948,0.0
7.469999999999947,0.0
7.479999999999947,0.0
7.489999999999947,0.0
7.499999999999947,0.0
7.5099999999999465,0.0
7.519999999999946,0.0
7.529999999999946,0.0
7.539999999999946,0.0
7.549999999999946,0.0
7.559999999999945,0.0
7.569999999999945,0.0
7.579999999999945,0.0
7.589999999999945,0.0
7.599999999999945,0.0
7.609999999999944,0.0
7.619999999999944,0.0
7.629999999999944,0.0
7.639999999999944,0.0
7.6499999999999435,0.0
7.659999999999943,0.0
7.669999999999943,0.0
7.679999999999943,0.0
7.689999999999943,0.0
7.6999999999999424,0.0
7.709999999999942,0.0
7.719999999999942,0.0
7.729999999999942,0.0
7.739999999999942,0.0
7.749999999999941,0.0
7.759999999999941,0.0
7.769999999999941,0.0
7.779999999999941,0.0
7.7899999999999405,0.0
7.79999999999994,0.0
7.80999999999994,0.0
7.81999999999994,0.0
7.82999999999994,0.0
7.8399999999999395,0.0
7.849999999999939,0.0
7.859999999999939,0.0
7.869999999999939,0.0
7.879999999999939,0.0
7.889999999999938,0.0
7.899999999999938,0.0
7.909999999999938,0.0
7.919999999999938,0.0
7.9299999999999375,0.0
7.939999999999937,0.0
7.949999999999937,0.0
7.959999999999937,0.0
7.969999999999937,0.0
7.9799999999999365,0.0
7.989999999999936,0.0
7.999999999999936,0.0
8.009999999999936,0.0
8.019999999999936,0.0
8.029999999999935,0.0
8.039999999999935,0.0
8.049999999999935,0.0
8.059999999999935,0.0
8.069999999999935,0.0
8.079999999999934,0.0
8.089999999999934,0.0
8.099999999999934,0.0
8.109999999999934,0.0
8.119999999999933,0.0
8.129999999999933,0.0
8.139999999999933,0.0
8.149999999999933,0.0
8.159999999999933,0.0
8.169999999999932,0.0
8.179999999999932,0.0
8.189999999999932,0.0
8.199999999999932,0.0
8.209999999999932,0.0
8.219999999999931,0.0
8.229999999999931,0.0
8.239999999999931,0.0
8.24999999999993,0.0
8.25999999999993,0.0
8.26999999999993,0.0
8.27999999999993,0.0
8.28999999999993,0.0
8.29999999999993,0.0
8.30999999999993,0.0
8.31999999999993,0.0
8.329999999999929,0.0
8.339999999999929,0.0
8.349999999999929,0.0
8.359999999999928,0.0
8.369999999999928,0.0
8.379999999999928,0.0
8.389999999999928,0.0
8.399999999999928,0.0
8.409999999999927,0.0
8.419999999999927,0.0
8.429999999999927,0.0
8.439999999999927,0.0
8.449999999999926,0.0
8.459999999999926,0.0
8.469999999999926,0.0
8.479999999999926,0.0
8.489999999999926,0.0
8.499999999999925,0.0
8.509999999999925,0.0
8.519999999999925,0.0
8.529999999999925,0.0
8.539999999999925,0.0
8.549999999999924,0.0
8.559999999999924,0.0
8.569999999999924,0.0
8.579999999999924,0.0
8.589999999999923,0.0
8.599999999999923,0.0
8.609999999999923,0.0
8.619999999999923,0.0
8.629999999999923,0.0
8.639999999999922,0.0
8.649999999999922,0.0
8.659999999999922,0.0
8.669999999999922,0.0
8.679999999999922,0.0
8.689999999999921,0.0
8.699999999999921,0.0
8.709999999999921,0.0
8.71999999999992,0.0
8.72999999999992,0.0
8.73999999999992,0.0
8.74999999999992,0.0
8.75999999999992,0.0
8.76999999999992,0.0
8.77999999999992,0.0
8.78999999999992,0.0
8.799999999999919,0.0
8.809999999999919,0.0
8.819999999999919,0.0
8.829999999999918,0.0
8.839999999999918,0.0
8.849999999999918,0.0
8.859999999999918,0.0
8.869999999999918,0.0
8.879999999999917,0.0
8.889999999999917,0.0
8.899999999999917,0.0
8.909999999999917,0.0
8.919999999999916,0.0
8.929999999999916,0.0
8.939999999999916,0.0
8.949999999999916,0.0
8.959999999999916,0.0
8.969999999999915,0.0
8.979999999999915,0.0
8.989999999999915,0.0
8.999999999999915,0.0
9.009999999999915,0.0
9.019999999999914,0.0
9.029999999999914,0.0
9.039999999999914,0.0
9.049999999999914,0.0
9.059999999999913,0.0
9.069999999999913,0.0
9.079999999999913,0.0
9.089999999999913,0.0
9.099999999999913,0.0
9.109999999999912,0.0
9.119999999999912,0.0
9.129999999999912,0.0
9.139999999999912,0.0
9.149999999999912,0.0
9.159999999999911,0.0
9.169999999999911,0.0
9.179999999999911,0.0
9.18999999999991,0.0
9.19999999999991,0.0
9.20999999999991,0.0
9.21999999999991,0.0
9.22999999999991,0.0
9.23999999999991,0.0
9.24999999999991,0.0
9.25999999999991,0.0
9.269999999999909,0.0
9.279999999999909,0.0
9.289999999999909,0.0
9.299999999999908,0.0
9.309999999999908,0.0
9.319999999999908,0.0
9.329999999999908,0.0
9.339999999999907,0.0
9.349999999999907,0.0
9.359999999999907,0.0
9.369999999999907,0.0
9.379999999999907,0.0
9.389999999999906,0.0
9.399999999999906,0.0
9.409999999999906,0.0
9.419999999999906,0.0
9.429999999999906,0.0
9.439999999999905,0.0
9.449999999999905,0.0
9.459999999999905,0.0
9.469999999999905,0.0
9.479999999999905,0.0
9.489999999999904,0.0
9.499999999999904,0.0
9.509999999999904,0.0
9.519999999999904,0.0
9.529999999999903,0.0
9.539999999999903,0.0
9.549999999999903,0.0
9.559999999999903,0.0
9.569999999999903,0.0
9.579999999999902,0.0
9.589999999999902,0.0
9.599999999999902,0.0
9.609999999999902,0.0
9.619999999999902,0.0
9.629999999999901,0.0
9.639999999999901,0.0
9.6499999999999,0.0
9.6599999999999,0.0
9.6699999999999,0.0
9.6799999999999,0.0
9.6899999999999,0.0
9.6999999999999,0.0
9.7099999999999,0.0
9.7199999999999,1.6065943599661084e-07
9.7299999999999,1.3385184381658035e-06
9.739999999999899,2.5163774403348877e-06
9.749999999999899,3.6942364425040803e-06
9.759999999999899,4.872095444673273e-06
9.769999999999898,6.0499544468424656e-06
9.779999999999898,7.227813449011658e-06
9.789999999999898,8.405672451180742e-06
9.799999999999898,9.583531453349935e-06
9.809999999999897,1.0761390455519128e-05
9.819999999999897,1.193924945768832e-05
9.829999999999897,1.3117108459857513e-05
9.839999999999897,1.4294967462026706e-05
9.849999999999897,1.547282646419579e-05
9.859999999999896,1.6650685466364982e-05
9.869999999999896,1.7828544468534175e-05
9.879999999999896,1.9006403470703368e-05
9.889999999999896,2.018426247287256e-05
9.899999999999896,2.1362121475041644e-05
9.909999999999895,2.2539980477210837e-05
9.919999999999895,2.371783947938003e-05
9.929999999999895,2.4895698481549222e-05
9.939999999999895,2.6073557483718415e-05
9.949999999999894,2.7251416485887608e-05
9.959999999999894,2.8429275488056692e-05
9.969999999999894,2.9607134490225884e-05
9.979999999999894,3.078499349239508e-05
9.989999999999894,3.196285249456427e-05
9.999999999999893,3.314071149673346e-05
10.009999999999893,3.4318570498902547e-05
10.019999999999893,3.549642950107174e-05
10.029999999999893,3.667428850324093e-05
10.039999999999893,3.7852147505410124e-05
10.049999999999892,3.903000650757932e-05
10.059999999999892,4.02078655097484e-05
10.069999999999892,4.1385724511917594e-05
10.079999999999892,4.2563583514086786e-05
10.089999999999892,4.374144251625598e-05
10.099999999999891,4.491930151842517e-05
10.109999999999891,4.6097160520594364e-05
10.11999999999989,4.727501952276345e-05
10.12999999999989,4.845287852493264e-05
10.13999999999989,4.9630737527101834e-05
10.14999999999989,5.0808596529271026e-05
10.15999999999989,5.198645553144022e-05
10.16999999999989,5.31643145336093e-05
10.17999999999989,5.4342173535778496e-05
10.18999999999989,5.552003253794769e-05
10.19999999999989,5.669789154011688e-05
10.209999999999889,5.7875750542286074e-05
10.219999999999889,5.9053609544455266e-05
10.229999999999889,6.023146854662435e-05
10.239999999999888,6.140932754879354e-05
10.249999999999888,6.258718655096274e-05
10.259999999999888,6.376504555313193e-05
10.269999999999888,6.494290455530112e-05
10.279999999999887,6.61207635574702e-05
10.289999999999887,6.72986225596394e-05
10.299999999999887,6.847648156180859e-05
10.309999999999887,6.965434056397778e-05
10.319999999999887,7.083219956614698e-05
10.329999999999886,7.201005856831617e-05
10.339999999999886,7.318791757048525e-05
10.349999999999886,7.436577657265445e-05
10.359999999999886,7.554363557482364e-05
10.369999999999886,7.672149457699283e-05
10.379999999999885,7.789935357916202e-05
10.389999999999885,7.907721258133111e-05
10.399999999999885,8.02550715835003e-05
10.409999999999885,8.143293058566949e-05
10.419999999999884,8.261078958783869e-05
10.429999999999884,8.378864859000788e-05
10.439999999999884,8.496650759217707e-05
10.449999999999884,8.614436659434615e-05
10.459999999999884,8.732222559651535e-05
10.469999999999883,8.850008459868454e-05
10.479999999999883,8.967794360085373e-05
10.489999999999883,9.085580260302293e-05
10.499999999999883,9.203366160519201e-05
10.509999999999883,9.32115206073612e-05
10.519999999999882,9.43893796095304e-05
10.529999999999882,9.556723861169959e-05
10.539999999999882,9.674509761386878e-05
10.549999999999882,9.792295661603786e-05
10.559999999999881,9.910081561820706e-05
10.569999999999881,0.00010027867462037625
10.579999999999881,0.00010145653362254544
10.58999999999988,0.00010263439262471463
10.59999999999988,0.00010381225162688383
10.60999999999988,0.00010499011062905291
10.61999999999988,0.0001061679696312221
10.62999999999988,0.0001073458286333913
10.63999999999988,0.00010852368763556049
10.64999999999988,0.00010970154663772968
10.65999999999988,0.00011087940563989877
10.66999999999988,0.00011205726464206796
10.679999999999879,0.00011323512364423715
10.689999999999879,0.00011441298264640634
10.699999999999878,0.00011559084164857554
10.709999999999878,0.00011676870065074473
10.719999999999878,0.00011794655965291381
10.729999999999878,0.000119124418655083
10.739999999999878,0.0001203022776572522
10.749999999999877,0.00012148013665942139
10.759999999999877,0.00012265799566159058
10.769999999999877,0.00012383585466375967
10.779999999999877,0.00012501371366592886
10.789999999999877,0.00012619157266809805
10.799999999999876,0.00012736943167026725
10.809999999999876,0.00012854729067243644
10.819999999999876,0.00012972514967460563
10.829999999999876,0.00013090300867677472
10.839999999999876,0.0001320808676789439
10.849999999999875,0.0001332587266811131
10.859999999999875,0.0001344365856832823
10.869999999999875,0.00013561444468545149
10.879999999999875,0.00013679230368762057
10.889999999999874,0.00013797016268978976
10.899999999999874,0.00013914802169195896
10.909999999999874,0.00014032588069412815
10.919999999999874,0.00014150373969629734
10.929999999999874,0.00014268159869846643
10.939999999999873,0.00014385945770063562
10.949999999999873,0.0001450373167028048
10.959999999999873,0.000146215175704974
10.969999999999873,0.0001473930347071432
10.979999999999873,0.0001485708937093124
10.989999999999872,0.00014974875271148147
10.999999999999872,0.00015092661171365067
11.009999999999872,0.00015210447071581986
11.019999999999872,0.00015328232971798905
11.029999999999871,0.00015446018872015824
11.039999999999871,0.00015563804772232733
11.049999999999871,0.00015681590672449652
11.05999999999987,0.0001579937657266657
11.06999999999987,0.0001591716247288349
11.07999999999987,0.0001603494837310041
11.08999999999987,0.0001615273427331733
11.09999999999987,0.00016270520173534237
11.10999999999987,0.00016388306073751157
11.11999999999987,0.00016506091973968076
11.12999999999987,0.00016623877874184995
11.13999999999987,0.00016741663774401914
11.149999999999869,0.00016859449674618823
11.159999999999869,0.00016977235574835742
11.169999999999868,0.00017095021475052661
11.179999999999868,0.0001721280737526958
11.189999999999868,0.000173305932754865
11.199999999999868,0.0001744837917570342
11.209999999999868,0.00017566165075920328
11.219999999999867,0.00017683950976137247
11.229999999999867,0.00017801736876354166
11.239999999999867,0.00017919522776571085
11.249999999999867,0.00018037308676788005
11.259999999999867,0.00018155094577004913
11.269999999999866,0.00018272880477221832
11.279999999999866,0.00018390666377438752
11.289999999999866,0.0001850845227765567
11.299999999999866,0.0001862623817787259
11.309999999999865,0.00018744024078089499
11.319999999999865,0.00018861809978306418
11.329999999999865,0.00018979595878523337
11.339999999999865,0.00019097381778740256
11.349999999999865,0.00019215167678957176
11.359999999999864,0.00019332953579174095
11.369999999999864,0.00019450739479391003
11.379999999999864,0.00019568525379607923
11.389999999999864,0.00019686311279824842
11.399999999999864,0.0001980409718004176
11.409999999999863,0.0001992188308025868
11.419999999999863,0.0002003966898047559
11.429999999999863,0.00020157454880692508
11.439999999999863,0.00020275240780909427
11.449999999999863,0.00020393026681126347
11.459999999999862,0.00020510812581343266
11.469999999999862,0.00020628598481560185
11.479999999999862,0.00020746384381777094
11.489999999999862,0.00020864170281994013
11.499999999999861,0.00020981956182210932
11.509999999999861,0.0002109974208242785
11.519999999999861,0.0002121752798264477
11.52999999999986,0.0002133531388286168
11.53999999999986,0.00021453099783078598
11.54999999999986,0.00021570885683295518
11.55999999999986,0.00021688671583512437
11.56999999999986,0.00021806457483729356
11.57999999999986,0.00021924243383946275
11.58999999999986,0.00022042029284163184
11.59999999999986,0.00022159815184380103
11.609999999999859,0.00022277601084597022
11.619999999999859,0.00022395386984813942
11.629999999999859,0.0002251317288503086
11.639999999999858,0.0002263095878524777
11.649999999999858,0.00022748744685464688
11.659999999999858,0.00022866530585681608
11.669999999999858,0.00022984316485898527
11.679999999999858,0.00023102102386115446
11.689999999999857,0.00023219888286332355
11.699999999999857,0.00023337674186549274
11.709999999999857,0.00023455460086766193
11.719999999999857,0.00023573245986983112
11.729999999999857,0.00023691031887200032
11.739999999999856,0.0002380881778741695
11.749999999999856,0.0002392660368763386
11.759999999999856,0.0002404438958785078
11.769999999999856,0.00024162175488067698
11.779999999999855,0.00024279961388284617
11.789999999999855,0.00024397747288501536
11.799999999999855,0.00024515533188718445
11.809999999999855,0.00024633319088935364
11.819999999999855,0.00024751104989152283
11.829999999999854,0.000248688908893692
11.839999999999854,0.0002498667678958612
11.849999999999854,0.0002510446268980304
11.859999999999854,0.0002522224859001995
11.869999999999854,0.0002534003449023687
11.879999999999853,0.0002545782039045379
11.889999999999853,0.0002557560629067071
11.899999999999853,0.00025693392190887627
11.909999999999853,0.00025811178091104535
11.919999999999852,0.00025928963991321454
11.929999999999852,0.00026046749891538374
11.939999999999852,0.00026164535791755293
11.949999999999852,0.0002628232169197221
11.959999999999852,0.0002640010759218913
11.969999999999851,0.0002651789349240604
11.979999999999851,0.0002663567939262296
11.989999999999851,0.0002675346529283988
11.99999999999985,0.000268712511930568
12.00999999999985,0.00026989037093273717
12.01999999999985,0.00027106822993490625
12.02999999999985,0.00027224608893707545
12.03999999999985,0.00027342394793924464
12.04999999999985,0.00027460180694141383
12.05999999999985,0.000275779665943583
12.06999999999985,0.0002769575249457521
12.079999999999849,0.0002781353839479213
12.089999999999849,0.0002793132429500905
12.099999999999849,0.0002804911019522597
12.109999999999848,0.0002816689609544289
12.119999999999848,0.00028284681995659807
12.129999999999848,0.00028402467895876716
12.139999999999848,0.00028520253796093635
12.149999999999848,0.00028638039696310554
12.159999999999847,0.00028755825596527473
12.169999999999847,0.0002887361149674439
12.179999999999847,0.000289913973969613
12.189999999999847,0.0002910918329717822
12.199999999999847,0.0002922696919739514
12.209999999999846,0.0002934475509761206
12.219999999999846,0.0002946254099782898
12.229999999999846,0.000295803268980459
12.239999999999846,0.00029698112798262806
12.249999999999845,0.00029815898698479725
12.259999999999845,0.00029933684598696644
12.269999999999845,0.00030051470498913564
12.279999999999845,0.00030169256399130483
12.289999999999845,0.0003028704229934739
12.299999999999844,0.0003040482819956431
12.309999999999844,0.0003052261409978123
12.319999999999844,0.0003064039999999815
12.329999999999844,0.0003075818590021507
12.339999999999844,0.0003087597180043199
12.349999999999843,0.00030993757700648896
12.359999999999843,0.00031111543600865815
12.369999999999843,0.00031229329501082734
12.379999999999843,0.00031347115401299654
12.389999999999842,0.00031464901301516573
12.399999999999842,0.0003158268720173348
12.409999999999842,0.000317004731019504
12.419999999999842,0.0003181825900216732
12.429999999999842,0.0003193604490238424
12.439999999999841,0.0003205383080260116
12.449999999999841,0.0003217161670281808
12.459999999999841,0.00032289402603034986
12.46999999999984,0.00032407188503251905
12.47999999999984,0.00032524974403468825
12.48999999999984,0.00032642760303685744
12.49999999999984,0.00032760546203902663
12.50999999999984,0.0003287833210411957
12.51999999999984,0.0003299611800433649
12.52999999999984,0.0003311390390455341
12.53999999999984,0.0003323168980477033
12.549999999999839,0.0003334947570498725
12.559999999999839,0.00033467261605204157
12.569999999999839,0.00033585047505421076
12.579999999999838,0.00033702833405637996
12.589999999999838,0.00033820619305854915
12.599999999999838,0.00033938405206071834
12.609999999999838,0.00034056191106288753
12.619999999999838,0.0003417397700650566
12.629999999999837,0.0003429176290672258
12.639999999999837,0.000344095488069395
12.649999999999837,0.0003452733470715642
12.659999999999837,0.0003464512060737334
12.669999999999837,0.00034762906507590247
12.679999999999836,0.00034880692407807167
12.689999999999836,0.00034998478308024086
12.699999999999836,0.00035116264208241005
12.709999999999836,0.00035234050108457924
12.719999999999835,0.00035351836008674844
12.729999999999835,0.0003546962190889175
12.739999999999835,0.0003558740780910867
12.749999999999835,0.0003570519370932559
12.759999999999835,0.0003582297960954251
12.769999999999834,0.0003594076550975943
12.779999999999834,0.0003605855140997634
12.789999999999834,0.00036176337310193257
12.799999999999834,0.00036294123210410176
12.809999999999834,0.00036411909110627095
12.819999999999833,0.0003652969501084401
12.829999999999833,0.0003664748091106093
12.839999999999833,0.0003676526681127785
12.849999999999833,0.0003688305271149476
12.859999999999832,0.0003700083861171168
12.869999999999832,0.000371186245119286
12.879999999999832,0.00037236410412145514
12.889999999999832,0.00037354196312362433
12.899999999999832,0.00037471982212579347
12.909999999999831,0.00037589768112796266
12.919999999999831,0.00037707554013013185
12.929999999999831,0.000378253399132301
12.93999999999983,0.0003794312581344702
12.94999999999983,0.0003806091171366394
12.95999999999983,0.0003817869761388085
12.96999999999983,0.0003829648351409777
12.97999999999983,0.00038414269414314685
12.98999999999983,0.00038532055314531604
12.99999999999983,0.00038649841214748523
13.00999999999983,0.00038767627114965437
13.019999999999829,0.00038885413015182356
13.029999999999829,0.00039003198915399276
13.039999999999829,0.0003912098481561619
13.049999999999828,0.0003923877071583311
13.059999999999828,0.0003935655661605003
13.069999999999828,0.0003947434251626694
13.079999999999828,0.0003959212841648386
13.089999999999828,0.00039709914316700775
13.099999999999827,0.00039827700216917694
13.109999999999827,0.00039945486117134614
13.119999999999827,0.0004006327201735153
13.129999999999827,0.00040181057917568447
13.139999999999826,0.00040298843817785366
13.149999999999826,0.0004041662971800228
13.159999999999826,0.000405344156182192
13.169999999999826,0.0004065220151843612
13.179999999999826,0.0004076998741865303
13.189999999999825,0.0004088777331886995
13.199999999999825,0.00041005559219086865
13.209999999999825,0.00041123345119303784
13.219999999999825,0.00041241131019520704
13.229999999999825,0.0004135891691973762
13.239999999999824,0.00041476702819954537
13.249999999999824,0.00041594488720171456
13.259999999999824,0.0004171227462038837
13.269999999999824,0.0004183006052060529
13.279999999999824,0.00041947846420822203
13.289999999999823,0.0004206563232103912
13.299999999999823,0.0004218341822125604
13.309999999999823,0.00042301204121472955
13.319999999999823,0.00042418990021689875
13.329999999999822,0.00042536775921906794
13.339999999999822,0.0004265456182212371
13.349999999999822,0.00042772347722340627
13.359999999999822,0.00042890133622557546
13.369999999999822,0.0004300791952277446
13.379999999999821,0.0004312570542299138
13.389999999999821,0.00043243491323208293
13.399999999999821,0.0004336127722342521
13.40999999999982,0.0004347906312364213
13.41999999999982,0.00043596849023859046
13.42999999999982,0.00043714634924075965
13.43999999999982,0.00043832420824292884
13.44999999999982,0.000439502067245098
13.45999999999982,0.00044067992624726717
13.46999999999982,0.0004418577852494363
13.47999999999982,0.0004430356442516055
13.489999999999819,0.0004442135032537747
13.499999999999819,0.00044539136225594383
13.509999999999819,0.00044656922125811303
13.519999999999818,0.0004477470802602822
13.529999999999818,0.00044892493926245136
13.539999999999818,0.00045010279826462055
13.549999999999818,0.00045128065726678974
13.559999999999818,0.0004524585162689589
13.569999999999817,0.0004536363752711281
13.579999999999817,0.0004548142342732972
13.589999999999817,0.0004559920932754664
13.599999999999817,0.0004571699522776356
13.609999999999816,0.00045834781127980474
13.619999999999816,0.00045952567028197393
13.629999999999816,0.0004607035292841431
13.639999999999816,0.00046188138828631226
13.649999999999816,0.00046305924728848145
13.659999999999815,0.0004642371062906506
13.669999999999815,0.0004654149652928198
13.679999999999815,0.000466592824294989
13.689999999999815,0.0004677706832971581
13.699999999999815,0.0004689485422993273
13.709999999999814,0.0004701264013014965
13.719999999999814,0.00047130426030366564
13.729999999999814,0.00047248211930583483
13.739999999999814,0.000473659978308004
13.749999999999813,0.00047483783731017316
13.759999999999813,0.00047601569631234235
13.769999999999813,0.0004771935553145115
13.779999999999813,0.0004783714143166807
13.789999999999813,0.0004795492733188499
13.799999999999812,0.000480727132321019
13.809999999999812,0.0004819049913231882
13.819999999999812,0.0004830828503253574
13.829999999999812,0.00048426070932752654
13.839999999999812,0.00048543856832969573
13.849999999999811,0.00048661642733186487
13.859999999999811,0.00048779428633403406
13.869999999999811,0.0004889721453362032
13.87999999999981,0.0004901500043383724
13.88999999999981,0.0004913278633405416
13.89999999999981,0.0004925057223427108
13.90999999999981,0.00049368358134488
13.91999999999981,0.0004948614403470491
13.92999999999981,0.0004960392993492184
13.93999999999981,0.0004972171583513874
13.94999999999981,0.0004983950173535566
13.959999999999809,0.0004995728763557258
13.969999999999809,0.0005007507353578949
13.979999999999809,0.0005019285943600642
13.989999999999808,0.0005031064533622333
13.999999999999808,0.0005042843123644025
14.009999999999808,0.0005054621713665717
14.019999999999808,0.0005066400303687408
14.029999999999808,0.0005078178893709101
14.039999999999807,0.0005089957483730792
14.049999999999807,0.0005101736073752483
14.059999999999807,0.0005113514663774175
14.069999999999807,0.0005125293253795866
14.079999999999806,0.0005137071843817559
14.089999999999806,0.000514885043383925
14.099999999999806,0.0005160629023860942
14.109999999999806,0.0005172407613882634
14.119999999999806,0.0005184186203904326
14.129999999999805,0.0005195964793926018
14.139999999999805,0.0005207743383947709
14.149999999999805,0.0005219521973969401
14.159999999999805,0.0005231300563991092
14.169999999999805,0.0005243079154012784
14.179999999999804,0.0005254857744034476
14.189999999999804,0.0005266636334056167
14.199999999999804,0.000527841492407786
14.209999999999804,0.0005290193514099551
14.219999999999803,0.0005301972104121243
14.229999999999803,0.0005313750694142935
14.239999999999803,0.0005325529284164626
14.249999999999803,0.0005337307874186319
14.259999999999803,0.000534908646420801
